"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-15.wbbasket.ru/vol2301/part230179/230179998/images/c246x328/1.webp";"Пилинг-пэды от воспалений для проблемной кожи Cica BHA";230179998;"ИП Ильясова П М";0;"0";0;0;0;"0";1900;31;1311;1311;"4,8";"0";5;203;0
"https://basket-14.wbbasket.ru/vol2118/part211816/211816908/images/c246x328/1.webp";"Подарочный очищающий набор для лица масло+пенка";211816908;"Магомедов Магомед Гаджимурадович";0;"0";0;0;0;"0";2500;31;1725;1725;"0";"0";0;282;0
"https://basket-14.wbbasket.ru/vol2072/part207247/207247788/images/c246x328/1.webp";"Увлажняющий тройной набор для ухода за кожей лица";207247788;"Риска";0;"0";0;0;0;"0";6500;19;5265;5265;"5";"0";10;302;0
"https://basket-13.wbbasket.ru/vol2011/part201119/201119928/images/c246x328/1.webp";"Лёгкий безмасляный крем на основе центеллы";201119928;"Yamakasi";0;"0";0;0;0;"0";1950;59;789;789;"0";"0";0;319;0
"https://basket-16.wbbasket.ru/vol2495/part249504/249504288/images/c246x328/1.webp";"The Real Noni Energy Спрей-мист для лица восстанавливающий";249504288;"ИП Абдулманапов А П";0;"0";0;0;0;"0";1500;33;996;996;"0";"0";0;117;0
"https://basket-12.wbbasket.ru/vol1718/part171862/171862068/images/c246x328/1.webp";"Celimax Крем солнцезащитный легкий с контролем жирности - Oi";171862068;"ИП Гахармани А В";0;"0";0;0;0;"0";2134;31;1472;1472;"5";"5";1;473;0
"https://basket-15.wbbasket.ru/vol2219/part221931/221931138/images/c246x328/1.webp";"Ампульная успокаивающая маска The Real Cica Calming Ampoule";221931138;"Есболганова";0;"0";0;0;0;"0";1200;72;326;326;"0";"0";0;240;0
"https://basket-14.wbbasket.ru/vol2165/part216533/216533808/images/c246x328/1.webp";"Барьерный кремовый тонер 150 мл";216533808;"ИП Алиева З А";0;"0";0;0;0;"0";1670;31;1136;1136;"4,8";"4,17";54;262;0
"https://basket-16.wbbasket.ru/vol2422/part242218/242218758/images/c246x328/1.webp";"Гидрофильное масло для снятия макияжа";242218758;"ИП Салихова К А";0;"0";0;0;0;"0";1960;40;1163;1163;"0";"0";0;149;0
"https://basket-17.wbbasket.ru/vol2797/part279723/279723828/images/c246x328/1.webp";"Подтягивающая сыворотка с ретинолом и микроиглами";279723828;"ИП Борисова Елена Николаевна";0;"0";0;0;0;"0";3510;44;1937;1937;"0";"0";0;20;0
"https://basket-18.wbbasket.ru/vol2902/part290273/290273028/images/c246x328/1.webp";"Пенка для умывания с содой";290273028;"Алибеккадиева Айшат Абдулкеримовна";0;"0";0;0;0;"0";1345;20;1067;1067;"0";"0";0;6;0
"https://basket-16.wbbasket.ru/vol2513/part251326/251326488/images/c246x328/1.webp";"Успокаивающий набор с нони лосьон + мист для лица";251326488;"ИП Ильясова П М";0;"0";0;0;0;"0";3600;19;2916;2916;"3,7";"0";3;112;0
"https://basket-15.wbbasket.ru/vol2299/part229974/229974408/images/c246x328/1.webp";"Противовоспалительная сыворотка с ниацинамидом и центеллой";229974408;"Расулова Мадина Расуловна";0;"0";0;0;0;"0";2400;19;1944;1944;"0";"0";0;204;0
"https://basket-12.wbbasket.ru/vol1781/part178109/178109628/images/c246x328/1.webp";"Очищающий мист-спрей для лица с экстрактом нони";178109628;"Северное Сияние";0;"0";0;0;0;"0";1500;51;729;729;"0";"0";0;386;0
"https://basket-18.wbbasket.ru/vol2855/part285585/285585738/images/c246x328/1.webp";"Derma Nature Гидрофильное масло для лица 3мл х 5шт";285585738;"Апельсин шоп";0;"0";0;0;0;"0";300;31;205;205;"0";"0";0;11;0
"https://basket-18.wbbasket.ru/vol2874/part287471/287471808/images/c246x328/1.webp";"Антивозрастная сыворотка для лица с ретинолом";287471808;"ООО Амрус";0;"0";0;0;0;"0";6546;51;3181;3181;"4,9";"0";13;10;0
"https://basket-12.wbbasket.ru/vol1784/part178437/178437678/images/c246x328/1.webp";"Успокаивающий набор масок для лица с травами нони 25 мл";178437678;"Сулейманов Заур Алигусейнович";0;"0";0;0;0;"0";2000;37;1242;1242;"0";"0";0;432;0
